model_id;response_id;cs_id;ucs_id;control;reg;up_down_r;is_mem;relax.integrated;relax.emergence;train.integrated;train.emergence;relapse.integrated;relapse.emergence;test.integrated;test.emergence;reset.integrated;reset.emergence
50;10;9;7;11;Regulation.UP;Regulation.NEUTRAL;False;1.1270741583501358;0.8323541980458535;1.1265397633124592;0.8321566339156895;1.1268274612622962;0.8322814515088566;1.1266565510014805;0.832147571723937;1.1265504709577994;0.832163366566927
50;10;9;7;11;Regulation.DOWN;Regulation.NEUTRAL;True;3.0346386843352273;2.2101922024524185;3.048540164461418;2.2110966997721535;3.052560157861575;2.21137353149398;3.052589005971985;2.2113748148866774;3.3924083398964884;2.2452874340674485
50;10;9;7;12;Regulation.UP;Regulation.NEUTRAL;False;0.5238839015533178;0.273905887631381;0.5233064147501387;0.27379324742918076;0.5232947614698649;0.27377181363154357;0.5235066298746751;0.2738922362710712;0.523381252837986;0.2738067482641754
50;10;9;7;12;Regulation.DOWN;Regulation.NEUTRAL;True;3.369700497823021;2.9708107789457316;3.192498299084032;2.81157612943401;3.1892965400358024;2.810614005995278;3.189271217644523;2.8106069216540583;3.736890428247312;3.019790391609857
50;10;9;7;12;Regulation.UP;Regulation.NEUTRAL;False;3.031847210904284;2.6402844509857752;3.0310831246600594;2.6403082566422023;3.0311071693163036;2.6402627463398605;3.031278057046223;2.6403381222791102;3.0310383231180364;2.640281098633611
50;10;9;7;12;Regulation.DOWN;Regulation.NEUTRAL;True;3.2749523364295374;2.5322858450224364;3.287689762277978;2.532844837430976;3.2911707967665063;2.533168150216737;3.291199184787776;2.5331692117952747;3.6201624282525984;2.571017898513065
50;10;9;7;13;Regulation.UP;Regulation.NEUTRAL;False;0.4669688047608638;0.13520580524133313;0.439984137218453;0.1285296398046047;0.438357964247849;0.1281532967951886;0.46005604683259016;0.1332509391713231;0.4393948546137336;0.12850682421035384
50;10;9;7;13;Regulation.DOWN;Regulation.NEUTRAL;True;4.089075926891942;3.318020979403226;4.074268867311318;3.306276218804747;4.0732078220026535;3.3063166762082528;4.073194107002183;3.306316995248532;4.22604352599994;3.254826222783784
50;10;9;7;13;Regulation.UP;Regulation.NEUTRAL;False;1.0153187742884577;0.6259519823406865;0.9887509048078087;0.6198181824068253;0.9887216654884169;0.6197088543132727;1.000035129356987;0.622380241334666;1.0038702535184825;0.6242707847133315
50;10;9;7;13;Regulation.DOWN;Regulation.NEUTRAL;True;4.147147093630018;3.3147841059660745;4.129384533288439;3.3356297699262245;4.129173485895254;3.3351925511311924;4.129172789638372;3.335188522268821;4.230380124248265;3.0658314037367345
50;3;2;6;4;Regulation.UP;Regulation.NEUTRAL;False;0.0556053699572972;0.02667229083757139;0.05439657481536797;0.026144003061827514;0.054594663835437096;0.026233494708348626;0.054028601949942356;0.026075405958810027;0.05846831789278756;0.0280106893808727
50;3;2;6;4;Regulation.DOWN;Regulation.NEUTRAL;False;3.9336982730973706;3.862144583442512;3.9342585591464383;3.8628367846151397;3.934366184867472;3.8629406230610206;3.934383037847293;3.8629565830855856;3.9340913533790056;3.862824896380298
50;10;9;12;0;Regulation.UP;Regulation.NEUTRAL;False;2.3389777356890296;1.9706137654664722;2.338241283635759;1.97043493475096;2.3383033689943096;1.9704660671978609;2.3382990294580797;1.9704364226071462;2.3382478834631746;1.970456208303628
50;10;9;12;0;Regulation.DOWN;Regulation.NEUTRAL;True;3.3391924613033406;2.676971592982972;3.0376102549374946;2.487378108690093;3.033556192104797;2.4855291050526804;3.03352391082504;2.4855144439530514;3.0335234902503854;2.4855142652351963
50;10;9;12;1;Regulation.UP;Regulation.NEUTRAL;False;2.3389777356890296;1.9706137654664722;2.338241283635759;1.97043493475096;2.3383033689943096;1.9704660671978609;2.3382990294580797;1.9704364226071462;2.3382478834631746;1.970456208303628
50;10;9;12;1;Regulation.DOWN;Regulation.NEUTRAL;True;3.3391924613033406;2.676971592982972;3.0376102549374946;2.487378108690093;3.033556192104797;2.4855291050526804;3.03352391082504;2.4855144439530514;3.0335234902503854;2.4855142652351963
50;10;9;12;2;Regulation.UP;Regulation.NEUTRAL;False;2.3389777356890296;1.9706137654664722;2.338241283635759;1.97043493475096;2.3383033689943096;1.9704660671978609;2.3382990294580797;1.9704364226071462;2.3382478834631746;1.970456208303628
50;10;9;12;2;Regulation.DOWN;Regulation.NEUTRAL;True;3.3391924613033406;2.676971592982972;3.0376102549374946;2.487378108690093;3.033556192104797;2.4855291050526804;3.03352391082504;2.4855144439530514;3.0335234902503854;2.4855142652351963
50;10;9;12;2;Regulation.UP;Regulation.NEUTRAL;False;0.03554024932017413;0.010578205335178836;0.03221762862243299;0.009948564346149436;0.032198916200019245;0.009943471530619752;0.03259890583752245;0.01002523856183929;0.03450674027126949;0.010672177410032513
50;10;9;12;2;Regulation.DOWN;Regulation.NEUTRAL;True;0.04125644472291637;0.010624682571398314;0.03818052962651042;0.00980064118147217;0.03827463884794968;0.009820708081157842;0.03827497828963117;0.009820777116626322;0.03690548362793947;0.009478859061982647
