#{"t_start": 1736978495.097777, "env_id": "None"}
r,l,t,is_broken
709.78706,3,2.222373,False
98.9012,2,2.950299,False
-13.841521,5,4.704125,False
26794950934.63667,5,6.669761,True
-0.0,5,9.146995,False
0.0,5,11.04431,False
0.0,5,12.848378,True
0.0,5,14.615023,True
4.975428,5,16.645296,False
0.0,5,18.447183,False
-0.0,5,21.069679,False
-0.0,5,22.94194,False
-0.0,5,24.948041,True
0.0,5,26.772965,False
-0.0,5,28.506958,True
0.0,2,29.193475,False
0.0,3,30.246247,False
-0.0,5,32.256293,False
1.595021,5,34.008581,True
0.0,4,35.411535,False
-0.0,5,37.30455,True
5.711025,5,39.11391,True
0.0,2,39.825429,False
0.0,2,40.867982,False
-0.0,5,42.75485,False
0.0,5,44.5194,True
-0.0,5,46.306162,True
0.0,5,48.769623,False
0.0,2,49.51268,False
