#{"t_start": 1730254023.772545, "env_id": "None"}
r,l,t,is_broken
0.0,1,91.63229370117188,False
0.0,1,91.63230347633362,False
0.0,1,91.63230514526367,False
0.0,1,91.63230752944946,False
0.0,1,91.63230919837952,False
0.0,1,91.63231086730957,False
0.0,1,91.63231229782104,False
0.0,1,91.63231372833252,False
0.0,1,91.63231539726257,False
0.0,1,91.6323173046112,False
0.0,1,91.6323184967041,False
0.0,1,91.63231992721558,False
0.0,1,91.63232159614563,False
0.0,1,91.6323230266571,False
0.0,1,91.63232421875,False
0.0,1,91.6323254108429,False
0.0,1,91.63232684135437,False
0.0,1,91.632328748703,False
0.0,1,91.6323299407959,False
0.0,1,91.63233160972595,False
0.0,1,91.63233280181885,False
0.0,1,91.63233375549316,False
0.0,1,91.63233542442322,False
0.0,1,91.63233637809753,False
0.0,1,91.63233780860901,False
0.0,1,91.63233971595764,False
0.0,1,91.63234114646912,False
0.0,1,91.63234257698059,False
0.0,1,91.63234353065491,False
0.0,1,91.6323447227478,False
0.0,1,91.63234996795654,False
0.0,1,91.63235092163086,False
0.0,1,91.63235259056091,False
0.0,1,91.63235402107239,False
0.0,1,91.63236021995544,False
0.0,1,91.63236117362976,False
0.0,1,91.63236284255981,False
0.0,1,91.63236379623413,False
0.0,1,91.63236546516418,False
0.0,1,91.6323664188385,False
0.0,1,91.6323676109314,False
0.0,1,91.63237142562866,False
0.0,1,91.63237261772156,False
0.0,1,91.63237357139587,False
0.0,1,91.63237452507019,False
0.0,1,91.63237595558167,False
0.0,1,91.63237714767456,False
0.0,1,91.63237810134888,False
0.0,1,91.63237929344177,False
0.0,1,91.63238048553467,False
0.0,1,91.6323812007904,False
0.0,1,91.6323823928833,False
0.0,1,91.6323835849762,False
0.0,1,91.63238501548767,False
0.0,1,91.63238620758057,False
0.0,1,91.63238716125488,False
0.0,1,91.6323881149292,False
0.0,1,91.6323893070221,False
0.0,1,91.63239049911499,False
0.0,1,91.63239169120789,False
0.0,1,91.63239288330078,False
0.0,1,91.63239431381226,False
0.0,1,91.63239526748657,False
0.0,1,91.63239622116089,False
0.0,1,91.63239765167236,False
0.0,1,91.63239908218384,False
0.0,1,91.63240027427673,False
0.0,1,91.63240146636963,False
0.0,1,91.6324028968811,False
0.0,1,91.632404088974,False
0.0,1,91.6324052810669,False
0.0,1,91.63240623474121,False
0.0,1,91.63240766525269,False
0.0,1,91.63240885734558,False
0.0,1,91.6324098110199,False
0.0,1,91.6324110031128,False
0.0,1,91.63241219520569,False
0.0,1,91.63241410255432,False
0.0,1,91.63241505622864,False
0.0,1,91.63241624832153,False
0.0,1,91.63241982460022,False
0.0,1,91.6324212551117,False
0.0,1,91.63242220878601,False
0.0,1,91.63242316246033,False
0.0,1,91.63242411613464,False
0.0,1,91.63242530822754,False
0.0,1,91.63242650032043,False
0.0,1,91.63242793083191,False
0.0,1,91.63242888450623,False
0.0,1,91.63243007659912,False
0.0,1,91.6324315071106,False
0.0,1,91.63243246078491,False
0.0,1,91.63243365287781,False
0.0,1,91.63243556022644,False
0.0,1,91.63243651390076,False
0.0,1,91.63243746757507,False
0.0,1,91.63243889808655,False
0.0,1,91.63244009017944,False
0.0,1,91.63244104385376,False
0.0,1,91.63244247436523,False
