#{"t_start": 1736978609.323362, "env_id": "None"}
r,l,t,is_broken
-357.783848,5,3.141126,True
-0.004514,5,5.623481,True
0.014473,5,7.735723,True
0.013257,5,9.989153,True
0.013235,5,12.231108,True
-0.003971,5,14.463778,True
-0.012491,5,17.285843,True
-0.016794,5,19.852193,True
0.0145,5,22.034532,True
0.014072,5,23.9829,True
-0.029957,5,26.070933,True
0.021506,5,28.251264,True
0.018162,5,30.599892,True
-0.02842,5,32.884103,True
0.041456,5,35.137225,True
-0.024303,5,38.195084,True
0.025587,5,40.255981,True
-0.017365,5,42.309733,True
0.030254,5,44.435703,True
0.027237,5,47.157054,True
0.027992,5,49.09019,True
0.02733,5,50.964884,True
0.049776,5,53.009522,True
0.017632,5,55.045791,True
0.028241,5,57.485409,True
