#{"t_start": 1734076374.8953257, "env_id": "None"}
r,l,t,is_broken
0.0,1,2.181812,False
0.0,1,3.988713,False
0.0,1,6.032892,False
0.0,1,8.066128,False
0.0,1,10.0989,False
0.0,1,11.780299,False
0.0,1,13.52211,False
0.0,1,15.363767,False
0.0,1,17.511955,False
0.0,1,19.207543,False
0.0,1,21.242063,False
0.0,1,23.591786,False
0.0,1,27.995809,False
0.0,1,32.698714,False
0.0,1,37.686266,False
0.0,1,45.603548,False
0.0,1,53.164179,False
0.0,1,55.219697,False
0.0,1,60.219119,False
0.0,1,65.190685,False
0.0,1,70.451379,False
0.0,1,74.959507,False
