#{"t_start": 1736409643.402316, "env_id": "None"}
r,l,t,is_broken
nan,5,4.935132,False
nan,5,9.237512,False
nan,5,13.475583,False
nan,5,17.814988,False
nan,5,22.016522,False
nan,5,26.342858,False
nan,5,30.553267,False
nan,5,34.908647,False
nan,5,39.128311,False
nan,5,43.507878,False
nan,5,47.740072,False
nan,5,51.956231,False
nan,5,56.545123,False
nan,5,60.825854,False
nan,5,65.119283,False
nan,5,69.410491,False
nan,5,73.917858,False
nan,5,78.21648,False
nan,5,82.501876,False
nan,5,86.801983,False
nan,5,91.349208,False
nan,5,95.662498,False
nan,5,99.944233,False
nan,5,104.222613,False
nan,5,108.944012,False
