#{"t_start": 1736978764.7588632, "env_id": "None"}
r,l,t,is_broken
-20.474731,5,2.991461,True
0.095161,5,6.45638,True
-3.732485,5,9.508988,False
-3.056358,5,11.818941,False
0.063715,5,13.644886,True
-6175.810951,5,15.52032,False
-5.765954,5,17.408807,True
-0.000509,5,19.178237,True
5e-06,5,21.115216,True
-0.003192,5,23.09315,True
-0.010609,5,25.070401,False
4e-06,5,28.590979,True
-7.5e-05,5,30.850429,True
-1.257198,5,33.54187,False
-0.004044,5,36.078023,True
0.000127,5,38.053973,True
-0.010106,5,40.314168,True
-3.7e-05,5,42.131551,True
-133.00759,5,44.371464,False
2.5e-05,5,46.474264,True
-0.000223,5,49.025995,True
-8e-06,5,51.09285,False
-8e-06,5,52.960202,True
-8e-06,3,54.025379,False
-0.001852,5,56.053409,False
2e-05,5,58.262756,True
