#{"t_start": 1730254023.772545, "env_id": "None"}
r,l,t,is_broken
-2.3282956118642062e-10,1,30.467254400253296,False
-2.3282956118642062e-10,1,30.46726107597351,False
-2.3282956118642062e-10,1,30.46726369857788,False
-2.3282956118642062e-10,1,30.46726655960083,False
-2.3282956118642062e-10,1,30.46726894378662,False
-2.3282956118642062e-10,1,30.467271089553833,False
-2.3282956118642062e-10,1,30.467273235321045,False
-2.3282956118642062e-10,1,30.467275381088257,False
-2.3282956118642062e-10,1,30.46727752685547,False
-2.3282956118642062e-10,1,30.46727967262268,False
-2.3282956118642062e-10,1,30.467281818389893,False
-2.3282956118642062e-10,1,30.467283725738525,False
-2.3282956118642062e-10,1,30.467285871505737,False
-2.3282956118642062e-10,1,30.46728754043579,False
-inf,1,30.467289447784424,False
-inf,1,30.467291593551636,False
-2.3282956118642062e-10,1,30.46729350090027,False
-2.3282956118642062e-10,1,30.46729564666748,False
-2.3282956118642062e-10,1,30.467297554016113,False
-2.3282956118642062e-10,1,30.467299222946167,False
-2.3282956118642062e-10,1,30.467301845550537,False
-2.3282956118642062e-10,1,30.467304229736328,False
-2.3282956118642062e-10,1,30.46730661392212,False
-2.3282956118642062e-10,1,30.46730875968933,False
-2.3282956118642062e-10,1,30.467310428619385,False
-2.3282956118642062e-10,1,30.467312812805176,False
-2.3282956118642062e-10,1,30.46731472015381,False
-2.3282956118642062e-10,1,30.46731662750244,False
-2.3282956118642062e-10,1,30.467318534851074,False
-2.3282956118642062e-10,1,30.467320442199707,False
-2.3282956118642062e-10,1,30.46732211112976,False
-2.3282956118642062e-10,1,30.467324256896973,False
-2.3282956118642062e-10,1,30.467326164245605,False
-2.3282956118642062e-10,1,30.467328310012817,False
-2.3282956118642062e-10,1,30.46733045578003,False
-2.3282956118642062e-10,1,30.467332124710083,False
-2.3282956118642062e-10,1,30.467334270477295,False
-2.3282956118642062e-10,1,30.467336177825928,False
-2.3282956118642062e-10,1,30.46733808517456,False
-2.3282956118642062e-10,1,30.467339754104614,False
-2.3282956118642062e-10,1,30.467341899871826,False
-2.3282956118642062e-10,1,30.467344284057617,False
-2.3282956118642062e-10,1,30.46734619140625,False
-2.3282956118642062e-10,1,30.467348337173462,False
-2.3282956118642062e-10,1,30.467350006103516,False
-2.3282956118642062e-10,1,30.467352151870728,False
-2.3282956118642062e-10,1,30.46735405921936,False
-2.3282956118642062e-10,1,30.467355728149414,False
-2.3282956118642062e-10,1,30.467357873916626,False
-2.3282956118642062e-10,1,30.46735954284668,False
-inf,1,30.467360973358154,False
-2.3282956118642062e-10,1,30.467362880706787,False
-2.3282956118642062e-10,1,30.46736478805542,False
-2.3282956118642062e-10,1,30.467366695404053,False
-2.3282956118642062e-10,1,30.467368602752686,False
-inf,1,30.46736979484558,False
-2.3282956118642062e-10,1,30.467371702194214,False
-2.3282956118642062e-10,1,30.467373609542847,False
-2.3282956118642062e-10,1,30.46737551689148,False
-inf,1,30.467376947402954,False
-2.3282956118642062e-10,1,30.467379093170166,False
-2.3282956118642062e-10,1,30.4673810005188,False
-2.3282956118642062e-10,1,30.46738314628601,False
-2.3282956118642062e-10,1,30.467384815216064,False
-2.3282956118642062e-10,1,30.467386960983276,False
-2.3282956118642062e-10,1,30.467389583587646,False
-2.3282956118642062e-10,1,30.46739101409912,False
-inf,1,30.467392444610596,False
-2.3282956118642062e-10,1,30.46739411354065,False
-2.3282956118642062e-10,1,30.467396020889282,False
-2.3282956118642062e-10,1,30.467397928237915,False
-2.3282956118642062e-10,1,30.467399835586548,False
-2.3282956118642062e-10,1,30.467401266098022,False
-2.3282956118642062e-10,1,30.467403173446655,False
-2.3282956118642062e-10,1,30.46740484237671,False
-inf,1,30.467406034469604,False
-2.3282956118642062e-10,1,30.467407703399658,False
-2.3282956118642062e-10,1,30.467410564422607,False
-2.3282956118642062e-10,1,30.46741223335266,False
-2.3282956118642062e-10,1,30.467414140701294,False
-inf,1,30.46741509437561,False
-2.3282956118642062e-10,1,30.467417001724243,False
-2.3282956118642062e-10,1,30.467418670654297,False
-2.3282956118642062e-10,1,30.46742081642151,False
-2.3282956118642062e-10,1,30.467422246932983,False
-2.3282956118642062e-10,1,30.467424154281616,False
-2.3282956118642062e-10,1,30.46742582321167,False
-2.3282956118642062e-10,1,30.467427730560303,False
-2.3282956118642062e-10,1,30.467429399490356,False
-inf,1,30.467430591583252,False
-2.3282956118642062e-10,1,30.467432498931885,False
-2.3282956118642062e-10,1,30.467434406280518,False
-2.3282956118642062e-10,1,30.46743607521057,False
-2.3282956118642062e-10,1,30.467438459396362,False
-inf,1,30.467439651489258,False
-2.3282956118642062e-10,1,30.46744155883789,False
-2.3282956118642062e-10,1,30.467443227767944,False
-2.3282956118642062e-10,1,30.467444896697998,False
-2.3282956118642062e-10,1,30.46744656562805,False
-2.3282956118642062e-10,1,30.467448472976685,False
-2.3282956118642062e-10,1,53.05180025100708,False
-2.3282956118642062e-10,1,53.05181312561035,False
-2.3282956118642062e-10,1,53.0518159866333,False
-2.3282956118642062e-10,1,53.05181860923767,False
-2.3282956118642062e-10,1,53.05182099342346,False
-2.3282956118642062e-10,1,53.051822900772095,False
-2.3282956118642062e-10,1,53.051825284957886,False
-inf,1,53.05182671546936,False
-2.3282956118642062e-10,1,53.05182933807373,False
-2.3282956118642062e-10,1,53.05183148384094,False
