#{"t_start": 1736978550.608452, "env_id": "None"}
r,l,t,is_broken
14.351933,5,2.999196,False
408.245457,5,4.948061,False
1.312454,5,7.030797,True
0.054074,5,9.438312,True
0.018823,5,11.99419,False
0.65946,5,14.177123,False
1.418251,5,16.682869,False
1.50555,5,18.745087,False
0.034794,5,20.725304,True
0.016443,5,22.546853,True
0.034733,5,24.380843,False
1.03417,5,26.638578,False
6.963722,5,28.74776,False
1.574077,5,30.50645,False
0.038243,5,32.261869,True
-0.00087,5,34.023966,True
149.808694,5,36.108335,False
0.415662,5,38.08471,False
0.377863,5,39.94016,False
0.397944,5,42.249426,False
0.456369,5,44.303211,True
0.00377,5,46.749105,False
4.334705,5,48.60803,False
4.224575,5,50.565302,False
0.00419,5,52.601921,True
