#{"t_start": 1730254023.772545, "env_id": "None"}
r,l,t,is_broken
0.0,1,175.9565372467041,False
0.0,1,175.95654916763306,False
0.0,1,175.95655012130737,False
0.0,1,175.95675921440125,False
0.0,1,175.95676231384277,False
0.0,1,175.9567632675171,False
0.0,1,175.9567642211914,False
0.0,1,175.95676517486572,False
0.0,1,175.95689010620117,False
0.0,1,175.95689225196838,False
0.0,1,175.9568932056427,False
0.0,1,175.9568943977356,False
0.0,1,175.95689511299133,False
0.0,1,175.95689606666565,False
0.0,1,175.95689606666565,False
0.0,1,175.95689702033997,False
0.0,1,175.95689821243286,False
0.0,1,175.95689916610718,False
0.0,1,175.9570450782776,False
0.0,1,175.9570460319519,False
0.0,1,175.9570472240448,False
0.0,1,175.95704817771912,False
0.0,1,175.95705699920654,False
0.0,1,175.95705819129944,False
0.0,1,175.95705819129944,False
0.0,1,175.95705914497375,False
0.0,1,175.95706009864807,False
0.0,1,175.95706129074097,False
0.0,1,175.95706224441528,False
0.0,1,175.9570631980896,False
0.0,1,175.9570631980896,False
0.0,1,175.9570643901825,False
0.0,1,175.95706510543823,False
0.0,1,175.95707821846008,False
0.0,1,175.9570791721344,False
0.0,1,175.95708012580872,False
0.0,1,175.95708012580872,False
0.0,1,175.95708107948303,False
0.0,1,175.95708227157593,False
0.0,1,175.95708322525024,False
0.0,1,175.95708417892456,False
0.0,1,175.95708537101746,False
0.0,1,175.95708632469177,False
0.0,1,175.9570870399475,False
0.0,1,175.9570870399475,False
0.0,1,175.95708799362183,False
0.0,1,175.95708918571472,False
0.0,1,175.95709013938904,False
0.0,1,175.95709013938904,False
0.0,1,175.95709109306335,False
0.0,1,175.95709228515625,False
0.0,1,175.95709323883057,False
0.0,1,175.95709419250488,False
0.0,1,175.9570951461792,False
0.0,1,175.9570963382721,False
0.0,1,175.9570963382721,False
0.0,1,175.9570972919464,False
0.0,1,175.95709800720215,False
0.0,1,175.95709919929504,False
0.0,1,175.95709919929504,False
0.0,1,175.95710015296936,False
0.0,1,175.95710110664368,False
0.0,1,175.957102060318,False
0.0,1,175.9571032524109,False
0.0,1,175.9571032524109,False
0.0,1,175.95710515975952,False
0.0,1,175.95710635185242,False
0.0,1,175.95710730552673,False
0.0,1,175.95710802078247,False
0.0,1,175.9571089744568,False
0.0,1,175.9571089744568,False
0.0,1,175.95711016654968,False
0.0,1,175.957111120224,False
0.0,1,175.95711207389832,False
0.0,1,175.95711207389832,False
0.0,1,175.9571132659912,False
0.0,1,175.95711421966553,False
0.0,1,175.95711636543274,False
0.0,1,175.95711731910706,False
0.0,1,175.95711827278137,False
0.0,1,175.9571189880371,False
0.0,1,175.9571189880371,False
0.0,1,175.95712018013,False
0.0,1,175.95712113380432,False
0.0,1,175.95712208747864,False
0.0,1,175.95712304115295,False
0.0,1,175.95712304115295,False
0.0,1,175.95712423324585,False
0.0,1,175.95712518692017,False
0.0,1,175.95712614059448,False
0.0,1,175.95712733268738,False
0.0,1,175.95712733268738,False
0.0,1,175.9571282863617,False
0.0,1,175.95722126960754,False
0.0,1,175.95722222328186,False
0.0,1,175.95722317695618,False
0.0,1,175.95722436904907,False
0.0,1,175.95722436904907,False
0.0,1,175.9572253227234,False
0.0,1,175.95722603797913,False
