#{"t_start": 1736978798.7226949, "env_id": "None"}
r,l,t,is_broken
-17.649706,5,3.340015,True
-1418.603889,5,5.666693,False
-52.878013,1,6.095388,False
-0.0002,5,8.523033,True
-0.033733,3,9.856091,False
-0.003232,5,13.123943,True
-0.004186,5,15.812587,True
-0.001248,5,18.186092,False
-2.6e-05,5,20.761266,True
-0.004505,5,23.217594,True
-0.005423,5,26.097644,False
-7.138535,1,26.448941,False
-5.154145,1,26.850464,False
-0.00307,5,29.770996,True
-0.002011,5,32.096061,True
-0.005523,5,34.929705,False
-4.837676,1,35.267055,False
-4.25284,1,35.600591,False
-3.860208,1,35.934097,False
-2.427053,3,37.196655,False
-0.000542,5,40.187101,True
-0.263495,3,41.452666,False
-0.003043,5,43.894521,True
1.2e-05,5,46.290021,True
-3.911648,1,46.633943,False
-1.287905,2,47.430026,False
-0.1608,5,50.25375,False
-0.035605,5,52.490384,False
-16.814606,2,53.264241,False
-195.453355,4,55.008138,False
-2.6e-05,5,57.626229,True
-0.00103,5,59.902986,False
-0.000575,5,62.353635,False
-0.001392,4,64.352591,False
