#{"t_start": 1731820484.668587, "env_id": "None"}
r,l,t,is_broken
241.750015,1,2.088353,True
0.829004,1,5.481569,False
nan,1,6.877069,False
738.335388,1,8.603602,True
1.862538,1,9.727177,False
2000.082886,1,11.379349,True
1882.527466,1,12.881948,True
10.532341,1,13.980861,False
0.008055,1,15.152711,False
18.833441,1,16.821657,False
nan,1,18.913398,False
-0.045235,1,21.191526,False
0.122699,1,22.035376,False
81908.273438,1,23.654031,True
3.026462,1,24.799806,False
0.87673,1,26.616282,False
0.305871,1,27.883296,False
0.071138,1,29.049809,False
nan,1,30.458796,False
1798.583496,1,32.691764,True
1666.37207,1,34.627092,True
206.470612,1,35.946429,True
241.977158,1,37.505682,True
3.713505,1,39.127536,False
nan,1,40.47455,False
56.970333,1,42.032705,True
24.419048,1,43.604531,True
1.86223,1,44.729774,False
0.001346,1,45.893968,False
570.068481,1,47.437095,True
0.366997,1,49.160834,False
nan,1,50.54427,False
4612.186035,1,51.96839,True
0.554965,1,53.436209,False
0.858971,1,56.854048,False
188.189987,1,58.143541,True
200.879425,1,59.518996,True
4.498998,1,61.091816,False
2.426817,1,62.260944,False
257.624573,1,63.236379,True
255.912033,1,64.45139,True
nan,1,66.658424,False
3.021873,1,67.972552,False
0.302134,1,69.138856,False
3300.818848,1,71.790293,True
207.187531,1,73.086741,True
0.028329,1,74.24751,False
30.567438,1,75.344164,True
3.021004,1,76.476117,False
200.891556,1,77.72086,True
36868.753906,1,79.787547,True
2316.416748,1,82.301507,True
4.919969,1,83.92734,False
181.494995,1,85.482032,True
208.695786,1,86.661055,True
7.015432,1,87.899603,False
227.966461,1,89.512464,True
188.358795,1,91.105844,True
202.486755,1,92.701542,True
3259.617188,1,95.296493,True
205.725098,1,96.418763,True
202.850647,1,97.535363,True
202.768097,1,98.651746,True
201.211075,1,99.89334,True
200.866333,1,101.205351,True
0.285329,1,102.369514,False
202.983887,1,103.496101,True
201.211014,1,104.805386,True
202.886597,1,106.078994,True
nan,1,107.367781,False
3426.140625,1,109.997402,True
201.135971,1,111.313398,True
276.174652,1,113.277049,True
0.582682,1,114.330371,False
431.016846,1,116.194827,True
0.408278,1,117.788127,False
253.40332,1,119.772378,True
3329.223633,1,122.615864,True
206.562408,1,124.063051,True
187.552185,1,125.540574,True
199.455673,1,127.334265,True
228.376694,1,129.080353,True
186.550842,1,130.484998,True
2.031104,1,133.316913,False
32.270695,1,134.274484,True
nan,1,135.595693,False
257.74353,1,136.95249,True
0.822662,1,140.157724,False
0.303867,1,141.239154,False
275.886322,1,143.212612,True
577.26825,1,145.330609,True
1575.79248,1,147.201494,True
202.493759,1,148.47211,True
201.21109,1,149.787431,True
228.034912,1,151.445808,True
13944.727539,1,153.116932,True
27.463381,1,154.647133,True
0.017447,1,155.620863,False
69.60244,1,157.152432,True
201.864166,1,158.603919,True
3221.641602,1,160.012176,True
2.075007,1,162.009152,False
319.130646,1,163.616375,True
138.060669,1,165.163326,True
377.13382,1,167.256015,True
349.008057,1,170.0459,True
43.363728,1,171.704613,True
18.731739,1,172.78216,False
227.836792,1,174.500727,True
217.354492,1,175.789205,True
17.307877,1,176.875352,False
34681.222656,1,178.902582,True
nan,1,180.126014,False
147.761124,1,182.409875,True
384.760773,1,184.346336,True
3041.715088,1,186.182822,True
4.200702,1,187.83027,False
612.462402,1,189.278988,True
1651.300781,1,191.549979,True
8.881298,1,193.141577,False
193.800446,1,194.681356,True
37163.34375,1,197.251298,True
1.036651,1,198.967324,False
4.920854,1,200.70629,False
1786.575562,1,202.729707,True
1769.19751,1,205.006161,True
36796.546875,1,206.717809,True
0.642804,1,208.27221,False
2.713309,1,210.381887,False
1287.836182,1,212.346905,True
0.862218,1,215.760936,False
1799.071777,1,217.800586,True
946.580078,1,219.920061,True
0.498499,1,221.525826,False
1598.401367,1,223.799825,True
16.571798,1,225.017252,False
0.813621,1,228.512878,False
0.609572,1,230.297182,False
49.632393,1,232.060543,True
107408.0625,1,233.949963,True
1788.15918,1,235.88731,True
2339.577881,1,238.543664,True
nan,1,239.829908,False
nan,1,241.944986,False
119990.945312,1,243.555317,True
1668.934082,1,245.539969,True
1798.875854,1,247.580722,True
38.611088,1,249.012596,True
3817.127686,1,251.99314,True
3529.451416,1,254.202782,True
679.47406,1,255.973915,True
4.692616,1,258.24417,False
1783.470581,1,260.188315,True
9.342738,1,261.824772,False
813.227356,1,263.542812,True
2665.053467,1,264.88104,True
218.056473,1,267.283501,True
2173.845215,1,269.755589,True
37067.9375,1,271.531673,True
33994.949219,1,273.437241,True
4.474111,1,275.194709,False
10.271701,1,277.909444,False
nan,1,279.181512,False
16.1021,1,280.274338,False
3204.334473,1,281.955881,True
nan,1,283.253353,False
6626.511719,1,285.535338,True
1970.676392,1,288.137476,True
1978.355713,1,289.539484,True
35600.605469,1,291.557037,True
207.437988,1,292.931341,True
1425.770264,1,294.718356,True
2243.026855,1,296.269706,True
382.246582,1,298.029336,True
3431.303711,1,300.820487,True
8444.362305,1,303.442439,True
3662.02417,1,306.370139,True
561.646606,1,307.982562,True
0.018421,1,308.965466,False
3242.954346,1,311.500458,True
1500.69458,1,313.965313,True
2522.513916,1,315.15688,True
3427.832031,1,317.914461,True
2603.240967,1,320.314377,True
101.468895,1,323.210916,True
44.11092,1,325.109317,True
0.429435,1,326.721402,False
3416.863037,1,329.337435,True
21.425604,1,331.960886,False
2265.533691,1,334.217068,True
2731.07959,1,336.700279,True
0.288831,1,337.803631,False
1.49921,1,338.906563,False
118271.195312,1,340.630041,True
495.000885,1,342.296492,True
3642.729004,1,345.247617,True
10.987886,1,347.868438,False
