#{"t_start": 1734079665.3560178, "env_id": "None"}
r,l,t,is_broken
0.004287,1,0.772749,True
0.831299,1,2.469237,True
-0.000775,1,3.131471,False
-0.000967,1,4.016429,False
-0.000332,1,4.678516,False
nan,1,6.916889,False
0.000848,1,7.57404,True
nan,1,8.224008,False
0.001436,1,8.880825,True
nan,1,9.80507,False
-0.000943,1,10.461163,False
-0.000891,1,11.339931,False
-0.000613,1,12.078153,False
0.944041,1,13.309984,True
-0.000975,1,14.056105,False
5809.898926,1,14.729683,True
-0.000974,1,15.406576,False
1901.725098,1,16.074726,True
