#{"t_start": 1730254023.772545, "env_id": "None"}
r,l,t,is_broken
0.4578670106505641,1,101.14343976974487,False
0.3635477186986868,1,101.14344787597656,False
0.48119621999755563,1,101.1434497833252,False
1.0339617754194657,1,101.14345097541809,False
0.2779146608244774,1,101.14345288276672,False
0.29863534427803934,1,101.14345383644104,False
0.5478649912954023,1,101.14345502853394,False
0.7385970472711968,1,101.14345693588257,False
0.3110368365025254,1,101.14345812797546,False
0.2884901971055358,1,101.1434588432312,False
0.281942021121343,1,101.14346075057983,False
1.2594151346781768,1,101.14346194267273,False
2.7999933751196178,1,101.14346289634705,False
0.30654363755547187,1,101.14346385002136,False
0.47974778339956015,1,101.14346599578857,False
0.3121748764267032,1,101.14346694946289,False
0.5072110671275084,1,101.14346814155579,False
0.8588725910625613,1,101.14346885681152,False
0.2905320176117598,1,101.14346981048584,False
1.217515481944168,1,101.14347195625305,False
0.8242113449068788,1,101.14347290992737,False
0.27134991735690966,1,101.14347386360168,False
0.27956349087947063,1,101.14347505569458,False
0.624889901539321,1,101.1434760093689,False
1.174788795058453,1,101.14347791671753,False
0.28019878077505905,1,101.14347910881042,False
1.1809433714927615,1,101.14347982406616,False
0.8135111870413165,1,101.14348196983337,False
0.8414077835513566,1,101.14348292350769,False
1.1089438905993148,1,101.14348697662354,False
0.28235182269541,1,101.14348793029785,False
0.4431448525562871,1,101.14348983764648,False
0.2853411570670006,1,101.1434907913208,False
0.2736831306589625,1,101.14349389076233,False
0.27158344578065713,1,101.1435158252716,False
3.015287821576256,1,101.1435170173645,False
0.31277508223985073,1,101.14351797103882,False
0.30058823638085397,1,101.14351892471313,False
2.389932081386746,1,101.14352107048035,False
0.2882968691929186,1,101.14352202415466,False
1.5520692519986912,1,101.1435239315033,False
0.4780565600782841,1,101.14352488517761,False
0.9766552158849283,1,101.14352703094482,False
2.5841614600111407,1,101.14352798461914,False
0.6657152260683066,1,101.14352893829346,False
2.811147189662298,1,101.14352989196777,False
2.314870661562213,1,101.14353203773499,False
0.5577615043975518,1,101.14353275299072,False
0.4059599888594712,1,101.14353394508362,False
0.41845503863713307,1,101.14353489875793,False
1.9281257861046097,1,101.14353680610657,False
0.27894891033810076,1,101.14353799819946,False
0.27486989847541937,1,101.14353895187378,False
1.5263170482081228,1,101.14354109764099,False
0.2981373452189472,1,101.14354205131531,False
0.2846510482925982,1,101.14354372024536,False
0.29859782380098443,1,101.14354491233826,False
0.37737657270775765,1,101.14354586601257,False
0.4949801225259991,1,101.14354681968689,False
0.443655033588449,1,101.1435489654541,False
0.28559722214092714,1,101.14354991912842,False
0.8201932429095462,1,101.14355087280273,False
0.940990906066681,1,101.14355206489563,False
0.37617579562227055,1,101.14355301856995,False
1.2581078871480598,1,101.14355492591858,False
0.2737681608309895,1,101.14356470108032,False
0.32421943684024507,1,101.14356589317322,False
0.2763388007881721,1,101.14356684684753,False
0.5517414169459335,1,101.14356780052185,False
0.2904137306532523,1,101.14356899261475,False
2.762152755812456,1,101.14357089996338,False
2.9996515282228238,1,101.1435718536377,False
0.2947578222499319,1,101.14357304573059,False
0.7647093501857077,1,101.14357399940491,False
0.2918317123185734,1,101.14357495307922,False
0.3060977773411183,1,101.14357590675354,False
0.7165257484633897,1,101.14357781410217,False
0.3315629738461631,1,101.14358186721802,False
1.3743956620550355,1,101.14358305931091,False
2.3003945793239455,1,101.14358401298523,False
0.27431963875185794,1,101.14358496665955,False
0.3353943261963361,1,101.14358615875244,False
1.833104690684183,1,101.1435878276825,False
0.2950107200108603,1,101.14358878135681,False
0.31703524004207956,1,101.1435899734497,False
0.2762592525040265,1,101.14359092712402,False
0.28795821034157904,1,101.14359307289124,False
0.2716827288611758,1,101.14359402656555,False
0.27560532418964134,1,101.14359498023987,False
0.2886333352891056,1,101.14359593391418,False
0.2697767373546797,1,101.1435968875885,False
0.7353941629116932,1,101.14359784126282,False
0.36639513308401456,1,101.14359879493713,False
0.5672806199739999,1,101.14360094070435,False
0.4107761319126043,1,101.14360189437866,False
2.0656567292901102,1,101.14360284805298,False
0.28187075657888483,1,101.14360404014587,False
0.36577994344399123,1,101.14360499382019,False
0.27369604355041643,1,101.1436071395874,False
0.30837909543789394,1,101.14360785484314,False
