#{"t_start": 1734076540.426819, "env_id": "None"}
r,l,t,is_broken
0.0,1,2.369458,False
0.0,1,4.338865,False
0.0,1,5.993095,False
0.0,1,7.952717,False
0.0,1,9.634727,False
0.0,1,11.283748,False
0.0,1,13.257693,False
0.0,1,15.048507,False
0.0,1,16.679234,False
0.0,1,18.355832,False
0.0,1,20.324089,False
0.0,1,22.487168,False
0.0,1,24.283534,False
0.0,1,26.176723,False
0.0,1,27.986399,False
0.0,1,29.778172,False
0.0,1,31.552936,False
0.0,1,33.675863,False
0.0,1,35.424309,False
0.0,1,37.382244,False
