#{"t_start": 1729916450.370225, "env_id": "None"}
r,l,t,is_broken
0.240258,1,1.05798,True
-0.969219,1,1.826158,False
-0.276083,1,2.578308,False
-0.98176,1,3.427043,False
-0.9583,1,4.18204,False
-0.754545,1,4.886382,False
-0.96322,1,6.620621,False
-0.601212,1,7.554195,False
-0.998664,1,8.395351,False
-0.694074,1,9.094585,False
-0.987072,1,9.800978,False
5.590398,1,10.51502,True
-0.886883,1,11.213615,False
-0.887263,1,11.923934,False
-0.909867,1,12.758062,False
-0.462812,1,13.702538,False
-0.772437,1,14.672338,False
-0.133955,1,15.718168,False
1.558558,1,16.49826,True
-0.886898,1,17.21357,False
-0.886898,1,17.959049,False
-0.886898,1,18.796761,False
