#{"t_start": 1734079711.557508, "env_id": "None"}
r,l,t,is_broken
-0.037908,1,0.766787,False
0.028639,1,2.506071,True
0.343331,1,3.180076,True
11.535718,1,4.071281,True
0.021782,1,4.742432,True
-0.041847,1,5.619603,False
0.000917,1,6.282392,True
-0.041826,1,7.241653,False
-0.029013,1,7.9232,False
-0.03727,1,9.051317,False
0.001035,1,9.717306,True
-0.04185,1,10.591584,False
0.017272,1,11.322154,True
-0.041868,1,12.168138,False
0.017294,1,12.833007,True
-0.041825,1,13.603333,False
-0.032507,1,14.271159,False
0.026142,1,14.938406,True
