#{"t_start": 1736409274.572549, "env_id": "None"}
r,l,t,is_broken
nan,5,10.434893,False
nan,5,20.170638,False
nan,5,32.47088,False
nan,5,39.697828,False
nan,5,46.00474,False
nan,5,58.602847,False
nan,5,67.157561,False
nan,5,74.056872,False
nan,5,84.633716,False
nan,5,97.304879,False
nan,5,104.053335,False
nan,5,116.626485,False
nan,5,123.580342,False
nan,5,132.667432,False
nan,5,141.083199,False
nan,5,149.954278,False
nan,5,160.352711,False
nan,5,169.479728,False
nan,5,180.709006,False
nan,5,188.477298,False
nan,5,195.036586,False
nan,5,204.031066,False
nan,5,215.242113,False
nan,5,222.234718,False
nan,5,230.667294,False
