#{"t_start": 1736474389.7490528, "env_id": "None"}
r,l,t,is_broken
-1607.203823,5,6.93257,False
-8.485785,5,10.85039,False
0.000933,2,12.267199,False
7.8e-05,2,13.802423,False
-0.001268,5,17.879354,False
-0.00137,5,21.751193,False
0.000104,2,23.223382,False
-0.006573,5,26.882864,True
-7.67218,5,30.562834,False
-4.264006,4,33.777693,False
1074.674789,5,37.746434,False
7.0704,5,41.598502,False
-0.018828,4,44.74731,False
-0.019498,4,48.023037,False
0.94262,5,51.95569,False
5.890495,5,56.060278,False
-0.006653,3,58.631512,False
-0.006787,3,61.001119,False
-0.018502,5,65.166727,False
0.0,2,66.552096,False
-2.2e-05,5,70.527536,True
-0.007425,5,74.40849,False
-0.020553,5,78.385062,False
-0.00782,5,82.773448,False
-0.021374,5,86.847989,False
-0.008196,5,90.945717,False
-0.008374,3,93.417468,False
-2.6e-05,5,97.273551,True
-0.023089,4,100.551676,False
-0.023454,4,104.224775,False
-0.008939,5,111.306468,False
-0.009097,3,113.473834,False
-0.0092,5,118.653844,False
1.15698,5,124.423252,False
-0.025287,5,129.904908,False
-0.009641,3,133.223981,False
-0.009743,5,139.208119,False
0.0,2,141.623318,False
0.0,2,144.237633,False
-0.010006,3,149.093647,False
-1.5e-05,5,156.228456,False
-1e-05,5,163.393489,False
7.730836,5,169.521805,False
-0.009165,3,173.167983,False
0.0,2,176.383487,False
6.909946,5,182.216512,False
-1.6e-05,5,187.748492,False
-0.022783,5,192.462076,False
-0.022755,5,198.837261,False
-0.008762,3,202.096581,False
-0.008823,3,205.616479,False
0.0,2,207.936354,False
-0.008929,5,213.53304,False
6.710292,5,219.633861,False
-0.008356,3,223.509249,False
-0.022538,5,229.719353,False
1.046554,5,236.014109,False
0.0,2,238.682611,False
0.0,2,241.248791,False
-0.022688,5,248.112973,False
-0.008733,5,254.215193,False
1.084948,5,261.641057,False
-1.7e-05,5,289.249939,False
-0.008969,3,292.024705,False
-0.024002,4,295.174018,False
-0.024176,4,299.117594,False
-0.00915,3,301.933779,False
-0.009198,3,304.434868,False
-0.024608,4,307.669415,False
0.0,2,309.377303,False
0.0,2,310.849277,False
1.153112,5,314.886184,False
0.0,2,316.832451,False
-0.00947,3,319.638335,False
-0.025324,4,322.743945,False
-9e-06,5,326.762555,False
-0.009656,3,330.150119,False
-0.009702,3,332.444122,False
1.198526,5,336.56563,False
-0.009808,3,339.671094,False
7.326476,5,345.985051,False
0.0,2,348.416486,False
0.0,2,351.419708,False
-1.8e-05,5,358.414988,False
-0.00936,5,365.084527,False
0.0,2,367.903817,False
0.0,2,370.62647,False
-0.009481,5,377.344707,False
-0.025516,5,384.426763,False
-2.9e-05,5,391.115356,True
-3e-05,5,397.253529,True
-0.025498,5,403.494534,False
-0.026068,5,409.516315,False
-0.009867,5,413.642467,False
0.0,2,415.210988,False
-3e-05,5,419.149851,True
-0.037411,5,425.383456,False
0.0,2,426.821527,False
-1.5e-05,5,431.931031,False
-0.027044,4,436.14989,False
0.0,2,438.514583,False
1.257973,5,444.51701,False
-1e-05,5,450.576299,False
0.0,2,452.760281,False
-0.010375,3,456.318968,False
-0.010411,3,460.3862,False
0.0,2,463.320062,False
-1e-05,5,469.27904,False
0.0,2,471.537179,False
-0.010557,3,475.250704,False
-0.010592,3,478.353074,False
1.305031,5,482.241338,False
-0.010672,3,484.531793,False
0.0,2,487.915034,False
0.0,2,489.762663,False
0.0,2,491.331643,False
0.0,2,493.452414,False
8.012646,5,497.76468,False
0.0,2,499.748589,False
-0.01022,5,504.343676,False
0.0,2,506.049953,False
0.0,2,507.585004,False
0.0,2,509.329603,False
-0.010329,3,511.555609,False
-0.027554,4,514.751941,False
-0.010409,5,519.069129,False
7.75642,5,523.0747,False
-0.026421,5,527.076654,False
-0.009984,3,529.542787,False
0.0,2,531.133208,False
-0.010038,5,536.469198,False
-0.010092,5,542.311731,False
-0.010131,3,545.854836,False
7.535344,5,613.090085,False
-0.025818,5,618.553823,False
0.0,2,620.224583,False
0.0,2,622.03159,False
0.0,2,624.064075,False
-0.0366,5,628.700577,False
0.0,2,633.034937,False
-0.026387,5,637.782453,False
-0.009924,5,641.815637,False
0.0,2,643.44713,False
-0.009978,3,645.797972,False
-3.1e-05,5,650.019835,True
-0.010049,3,652.486402,False
0.0,2,654.537312,False
-0.026842,5,660.153404,False
0.0,2,662.416167,False
-3.4e-05,5,667.676421,True
0.0,2,669.743199,False
-0.010216,3,672.458072,False
0.0,2,674.068628,False
0.0,2,675.477442,False
-0.010277,3,677.848574,False
0.0,2,679.471089,False
0.0,2,681.07277,False
-0.027486,4,684.315247,False
-0.038703,5,690.016814,False
0.0,2,692.478377,False
-0.010432,3,695.837697,False
1.282916,5,701.43314,False
0.0,2,703.129627,False
-0.010506,3,705.579393,False
0.0,2,707.418117,False
7.820795,5,711.435483,False
1.241032,5,715.10877,False
-0.027122,5,719.199937,False
-0.010187,3,721.582686,False
0.0,2,726.279978,False
-0.038156,5,731.817125,False
0.0,2,733.563039,False
0.0,2,735.164949,False
-0.010298,3,778.198014,False
0.0,2,781.265068,False
-0.010337,3,786.363072,False
0.0,2,789.676394,False
-0.010376,3,794.900434,False
-3.5e-05,5,803.044189,True
0.0,2,806.555471,False
-0.010454,3,811.629422,False
1.284936,5,819.317416,False
0.0,2,822.682744,False
0.0,2,826.309164,False
0.0,2,829.329333,False
0.0,2,832.587895,False
0.0,2,835.70532,False
0.0,2,839.03587,False
7.861118,5,846.009393,False
0.0,2,848.259134,False
0.0,2,850.775918,False
0.0,2,853.809773,False
0.0,2,856.186722,False
-0.010259,3,859.898538,False
-3.1e-05,5,866.074615,True
0.0,2,868.446904,False
0.0,2,870.752639,False
7.668583,5,876.957682,False
0.0,2,879.213491,False
0.0,2,881.580882,False
-0.010018,3,885.015178,False
-0.010043,5,889.107774,False
0.0,2,890.773843,False
-0.010086,3,893.181616,False
0.0,2,894.939393,False
0.0,2,896.707096,False
0.0,2,898.588807,False
-0.037849,5,903.575794,False
0.0,2,905.891925,False
0.0,2,907.4861,False
7.570829,5,914.397657,False
0.0,2,916.046795,False
0.0,2,917.696363,False
0.0,2,919.350007,False
0.0,2,920.80883,False
0.0,2,922.555106,False
0.0,2,924.013354,False
0.0,2,925.743615,False
0.0,2,927.384944,False
0.0,2,929.224377,False
0.0,2,931.569053,False
0.0,2,933.527276,False
0.0,2,938.516613,False
-0.037436,5,942.537493,False
0.0,2,944.173879,False
7.471768,5,947.895147,False
0.0,2,949.397743,False
0.0,2,951.441963,False
0.0,2,953.354283,False
0.0,2,954.853215,False
-0.009836,5,958.773367,False
0.0,2,960.441289,False
7.31798,5,964.574353,False
0.0,2,966.093737,False
-2.9e-05,5,970.832777,True
-0.025631,4,975.137345,False
0.0,2,977.524807,False
-0.009677,3,981.297313,False
0.0,2,984.106216,False
0.0,2,986.659029,False
0.0,2,989.309648,False
0.0,2,992.382204,False
-0.009745,5,999.74788,False
0.0,2,1002.693229,False
0.0,2,1005.702791,False
7.256746,5,1013.529315,False
0.0,2,1015.902972,False
7.080882,5,1023.207317,False
0.0,2,1026.252614,False
0.0,2,1029.35594,False
0.0,2,1032.712747,False
0.0,2,1036.0257,False
0.0,2,1039.611667,False
0.0,2,1042.14022,False
0.0,2,1044.622635,False
0.0,2,1048.187525,False
0.0,2,1050.751677,False
0.0,2,1053.772909,False
0.0,2,1056.53765,False
0.0,2,1059.084003,False
0.0,2,1061.679048,False
0.0,2,1064.266938,False
-0.02516,4,1073.567582,False
0.0,2,1076.36962,False
0.0,2,1079.198628,False
0.0,2,1082.022216,False
0.0,2,1084.712411,False
0.0,2,1087.369231,False
0.0,2,1090.397181,False
0.0,2,1093.241287,False
0.0,2,1095.688071,False
-0.00957,3,1120.681763,False
0.0,2,1122.441393,False
0.0,2,1123.799746,False
0.0,2,1125.3517,False
0.0,2,1126.927249,False
0.0,2,1128.553603,False
0.0,2,1130.018499,False
