#{"t_start": 1730254023.772545, "env_id": "None"}
r,l,t,is_broken
-5561.4755859375,1,14.495639324188232,False
-5496.09716796875,1,14.495646238327026,False
-inf,1,14.495649814605713,False
-5591.3779296875,1,14.49565315246582,False
-5658.96484375,1,14.495655298233032,False
-5756.5888671875,1,14.495657205581665,False
-inf,1,14.495658874511719,False
-5496.04736328125,1,14.495660781860352,False
-inf,1,14.495662212371826,False
-5528.98974609375,1,14.495664119720459,False
-inf,1,14.495665788650513,False
-inf,1,14.495667219161987,False
-5496.92138671875,1,14.49566912651062,False
-inf,1,14.495670557022095,False
-5853.728515625,1,14.495672702789307,False
-inf,1,14.495674133300781,False
-inf,1,14.495675802230835,False
-inf,1,14.495677471160889,False
-5786.47802734375,1,14.49567985534668,False
-5530.3310546875,1,14.495681285858154,False
-inf,1,14.495682954788208,False
-5547.52978515625,1,14.495684385299683,False
-inf,1,14.495685815811157,False
-inf,1,14.495687246322632,False
-5495.8017578125,1,14.495688915252686,False
-5757.1640625,1,14.495691061019897,False
-inf,1,14.495692491531372,False
-inf,1,14.495694160461426,False
-inf,1,14.495695352554321,False
-inf,1,14.495697021484375,False
-inf,1,14.49569821357727,False
-5586.9365234375,1,14.495700359344482,False
-inf,1,14.495701789855957,False
-5495.7978515625,1,14.495704174041748,False
-5818.45166015625,1,14.495705842971802,False
-5496.216796875,1,14.495707750320435,False
-5560.02783203125,1,14.495709657669067,False
-5498.36181640625,1,14.4957115650177,False
-inf,1,14.495712995529175,False
-5495.9208984375,1,14.495714902877808,False
-inf,1,14.495716094970703,False
-5504.955078125,1,14.495718479156494,False
-inf,1,14.495719909667969,False
-5551.74267578125,1,14.49572205543518,False
-5586.56103515625,1,14.495723724365234,False
-inf,1,14.495725154876709,False
-5560.1923828125,1,14.495726823806763,False
-inf,1,14.495728254318237,False
-5631.04150390625,1,14.49573016166687,False
-5560.70068359375,1,14.495731830596924,False
-inf,1,14.49573302268982,False
-inf,1,14.495734214782715,False
-5495.7939453125,1,14.495736122131348,False
-inf,1,14.495737791061401,False
-inf,1,14.495739459991455,False
