#{"t_start": 1734079988.749192, "env_id": "None"}
r,l,t,is_broken
-0.0,1,0.811999,False
19068.828125,1,1.657566,True
-0.0,1,2.367099,False
2035.764282,1,3.075621,True
-0.0,1,3.788745,False
10764.050781,1,4.538074,True
-0.0,1,5.285922,False
-0.0,1,6.024836,False
-0.0,1,6.824632,False
-0.0,1,7.547863,False
-0.0,1,8.270394,False
-0.0,1,9.001405,False
-0.0,1,9.73143,False
-0.0,1,10.456362,False
-0.0,1,11.180293,False
-0.0,1,11.905474,False
-0.0,1,12.630869,False
-0.0,1,13.47867,False
-0.0,1,14.251267,False
-0.0,1,15.174371,False
-0.0,1,15.939806,False
-0.0,1,16.748824,False
-0.0,1,17.480239,False
-0.0,1,18.203553,False
