#{"t_start": 1734079491.456867, "env_id": "None"}
r,l,t,is_broken
2e-06,1,0.741104,True
-1e-06,1,1.629387,False
0.042756,1,2.284749,True
7.471318,1,4.509708,True
6.1e-05,1,5.316863,True
3871.251953,1,6.149511,True
1e-06,1,6.809187,True
nan,1,7.935013,False
-1e-06,1,8.604301,False
-1e-06,1,9.599626,False
-1e-06,1,10.257022,False
nan,1,12.098637,False
-1e-06,1,12.756734,False
1702.104248,1,13.633281,True
-1e-06,1,14.290422,False
1313.648926,1,15.144737,True
0.003614,1,15.868423,True
721.825928,1,16.578695,True
