#{"t_start": 1730254023.772545, "env_id": "None"}
r,l,t,is_broken
0.0,1,92.03184175491333,False
0.0,1,92.03185176849365,False
0.0,1,92.03185367584229,False
0.0,1,92.0318558216095,False
0.0,1,92.03185725212097,False
0.0,1,92.03185868263245,False
0.0,1,92.03186011314392,False
0.0,1,92.0318615436554,False
0.0,1,92.03186297416687,False
0.0,1,92.03186464309692,False
0.0,1,92.0318660736084,False
0.0,1,92.03186750411987,False
0.0,1,92.03186893463135,False
0.0,1,92.0318706035614,False
0.0,1,92.03187155723572,False
0.0,1,92.03187251091003,False
0.0,1,92.03187394142151,False
0.0,1,92.03187561035156,False
0.0,1,92.03187704086304,False
0.0,1,92.03187799453735,False
0.0,1,92.03187918663025,False
0.0,1,92.03188061714172,False
0.0,1,92.03188180923462,False
0.0,1,92.03188300132751,False
0.0,1,92.03188419342041,False
0.0,1,92.0318853855133,False
0.0,1,92.03188633918762,False
0.0,1,92.03188753128052,False
0.0,1,92.03188848495483,False
0.0,1,92.03188943862915,False
0.0,1,92.03189063072205,False
0.0,1,92.03189182281494,False
0.0,1,92.03189301490784,False
0.0,1,92.03189492225647,False
0.0,1,92.03189587593079,False
0.0,1,92.0318968296051,False
0.0,1,92.03189826011658,False
0.0,1,92.03189969062805,False
0.0,1,92.03190088272095,False
0.0,1,92.03190183639526,False
0.0,1,92.03190326690674,False
0.0,1,92.03190636634827,False
0.0,1,92.03190732002258,False
0.0,1,92.03190851211548,False
0.0,1,92.03190970420837,False
0.0,1,92.03191065788269,False
0.0,1,92.03191208839417,False
0.0,1,92.03191685676575,False
0.0,1,92.03191781044006,False
0.0,1,92.03191900253296,False
0.0,1,92.03192019462585,False
0.0,1,92.03192114830017,False
0.0,1,92.03192234039307,False
0.0,1,92.0319242477417,False
0.0,1,92.03192591667175,False
0.0,1,92.03192687034607,False
0.0,1,92.03192806243896,False
0.0,1,92.03192925453186,False
0.0,1,92.03193020820618,False
0.0,1,92.0319311618805,False
0.0,1,92.03193235397339,False
0.0,1,92.03193378448486,False
0.0,1,92.03193473815918,False
0.0,1,92.03193616867065,False
0.0,1,92.03193736076355,False
0.0,1,92.03193855285645,False
0.0,1,92.03193998336792,False
0.0,1,92.03194093704224,False
0.0,1,92.03194189071655,False
0.0,1,92.03194332122803,False
0.0,1,92.03194451332092,False
0.0,1,92.0319459438324,False
0.0,1,92.03194689750671,False
0.0,1,92.03194808959961,False
0.0,1,92.03194952011108,False
0.0,1,92.03195023536682,False
0.0,1,92.03195142745972,False
0.0,1,92.03195357322693,False
0.0,1,92.03195476531982,False
0.0,1,92.03195595741272,False
0.0,1,92.0319573879242,False
0.0,1,92.03195834159851,False
0.0,1,92.03195977210999,False
0.0,1,92.03196096420288,False
0.0,1,92.0319619178772,False
0.0,1,92.03196287155151,False
0.0,1,92.03196430206299,False
0.0,1,92.03196549415588,False
0.0,1,92.03196668624878,False
0.0,1,92.03196787834167,False
0.0,1,92.03196907043457,False
0.0,1,92.03197026252747,False
0.0,1,92.03197169303894,False
0.0,1,92.03197503089905,False
0.0,1,92.03197622299194,False
0.0,1,92.03197765350342,False
0.0,1,92.03197860717773,False
0.0,1,92.03197979927063,False
0.0,1,92.0319812297821,False
0.0,1,92.03198289871216,False
