#{"t_start": 1736978495.0978281, "env_id": "None"}
r,l,t,is_broken
2.865218,5,3.310666,True
-1.16631,5,5.434326,False
-0.740634,5,8.397009,False
-1.501946,5,10.500871,True
-1.682512,5,12.82401,False
-1.756772,5,14.964903,True
0.016373,5,17.180206,True
-0.001501,5,19.783754,True
-1.037198,5,22.567052,True
-1.750193,5,24.748839,True
-0.027258,5,27.159957,True
-0.019455,5,29.247243,True
-0.023159,5,31.404021,True
0.005905,5,33.572835,True
-0.021688,5,35.889709,True
-1.147727,5,38.186416,False
0.006976,5,40.398388,False
-0.002103,5,42.64136,True
-0.002573,5,44.747497,True
-1.601773,5,47.235186,False
-1.606817,5,50.021091,False
-1.643139,5,52.614499,False
-1.645973,5,55.339288,True
-1.602715,5,57.792247,False
-1.638831,5,60.37446,True
