#{"t_start": 1730254023.772545, "env_id": "None"}
r,l,t,is_broken
0.0,1,130.41090393066406,False
0.0,1,130.41091513633728,False
0.0,1,130.4109160900116,False
0.0,1,130.4109230041504,False
0.0,1,130.4109239578247,False
0.0,1,130.41092491149902,False
0.0,1,130.41092610359192,False
0.0,1,130.41092610359192,False
0.0,1,130.41092681884766,False
0.0,1,130.41092777252197,False
0.0,1,130.4109287261963,False
0.0,1,130.41092991828918,False
0.0,1,130.4109308719635,False
0.0,1,130.4109308719635,False
0.0,1,130.41093182563782,False
0.0,1,130.4109330177307,False
0.0,1,130.4109330177307,False
0.0,1,130.41093397140503,False
0.0,1,130.41093492507935,False
0.0,1,130.41093611717224,False
0.0,1,130.41093707084656,False
0.0,1,130.41093707084656,False
0.0,1,130.4109377861023,False
0.0,1,130.4109387397766,False
0.0,1,130.4109399318695,False
0.0,1,130.41094088554382,False
0.0,1,130.41094088554382,False
0.0,1,130.41094183921814,False
0.0,1,130.41094303131104,False
0.0,1,130.41094398498535,False
0.0,1,130.41094493865967,False
0.0,1,130.41094493865967,False
0.0,1,130.41094589233398,False
0.0,1,130.41095805168152,False
0.0,1,130.41095900535583,False
0.0,1,130.41095972061157,False
0.0,1,130.41095972061157,False
0.0,1,130.41096091270447,False
0.0,1,130.41096186637878,False
0.0,1,130.4109628200531,False
0.0,1,130.410964012146,False
0.0,1,130.4109649658203,False
0.0,1,130.4109649658203,False
0.0,1,130.41096591949463,False
0.0,1,130.41096687316895,False
0.0,1,130.41096806526184,False
0.0,1,130.41096806526184,False
0.0,1,130.41096901893616,False
0.0,1,130.4109697341919,False
0.0,1,130.4109709262848,False
0.0,1,130.4109709262848,False
0.0,1,130.4109718799591,False
0.0,1,130.41097283363342,False
0.0,1,130.41097378730774,False
0.0,1,130.41097497940063,False
0.0,1,130.41097497940063,False
0.0,1,130.41097593307495,False
0.0,1,130.41097688674927,False
0.0,1,130.41097688674927,False
0.0,1,130.41097807884216,False
0.0,1,130.41097903251648,False
0.0,1,130.4109799861908,False
0.0,1,130.4109799861908,False
0.0,1,130.41098070144653,False
0.0,1,130.41098189353943,False
0.0,1,130.41098380088806,False
0.0,1,130.41098380088806,False
0.0,1,130.41098499298096,False
0.0,1,130.41098594665527,False
0.0,1,130.41098594665527,False
0.0,1,130.4109869003296,False
0.0,1,130.41098809242249,False
0.0,1,130.4109890460968,False
0.0,1,130.41098999977112,False
0.0,1,130.41098999977112,False
0.0,1,130.41099071502686,False
0.0,1,130.41099190711975,False
0.0,1,130.41099286079407,False
0.0,1,130.41099381446838,False
0.0,1,130.41099500656128,False
0.0,1,130.4109959602356,False
0.0,1,130.4109959602356,False
0.0,1,130.4109969139099,False
0.0,1,130.41099786758423,False
0.0,1,130.41099786758423,False
0.0,1,130.41099905967712,False
0.0,1,130.41100001335144,False
0.0,1,130.41100096702576,False
0.0,1,130.41100192070007,False
0.0,1,130.41100192070007,False
0.0,1,130.4110028743744,False
0.0,1,130.4110038280487,False
0.0,1,130.41100478172302,False
0.0,1,130.41100597381592,False
0.0,1,130.41100597381592,False
0.0,1,130.41100692749023,False
0.0,1,130.41100788116455,False
0.0,1,130.41100788116455,False
0.0,1,130.41100907325745,False
0.0,1,130.41101002693176,False
