#{"t_start": 1736474390.6351929, "env_id": "None"}
r,l,t,is_broken
-28.718575,5,9.440957,False
-0.001351,5,15.806674,False
-0.001792,5,21.790338,False
0.030359,5,28.266399,False
-0.016008,5,34.261955,False
-0.000837,5,40.743655,False
-0.022039,5,47.200361,False
0.000918,5,53.50634,False
-0.014559,5,59.552274,False
-0.068642,5,66.067725,False
0.053853,5,72.267917,False
-0.034712,5,79.192937,False
-0.098182,5,85.647071,False
-0.046203,5,91.925728,False
-0.108779,5,98.118777,False
-0.010212,5,105.292441,False
-0.211808,5,111.692204,False
-0.063445,5,119.472529,False
-0.020384,5,127.856921,False
-0.037238,5,137.642771,False
0.096143,5,146.806607,False
3.3e-05,5,157.390407,False
0.024519,5,167.321774,False
0.073461,5,177.959898,False
0.019135,5,186.549637,False
-0.00734,5,213.396744,False
0.014826,5,222.508829,False
0.094547,5,232.536168,False
-0.018527,5,243.483532,False
0.154107,5,253.07731,False
-0.234722,5,262.519248,False
0.015423,5,272.804927,False
0.009491,5,281.479149,False
0.006234,5,288.58776,False
-0.355038,5,296.753918,False
0.010002,5,303.695099,False
0.006139,5,310.576169,False
0.066242,5,317.263909,False
0.137931,5,323.448249,False
0.001994,5,329.567766,False
-0.390834,5,337.287522,False
0.173214,5,345.923511,False
-0.401637,5,356.915334,False
0.031218,5,367.239733,False
-0.021388,5,377.533063,False
-0.450768,5,387.380065,False
0.074186,5,396.458005,False
-0.051118,5,404.717453,False
-0.011726,5,412.377196,False
-0.295437,5,418.50487,False
0.170026,5,425.241832,False
0.169156,5,454.281965,False
-0.4264,5,463.934996,False
0.175762,5,472.454611,False
0.202548,5,480.006874,False
0.155184,5,486.194025,False
0.00762,5,495.633611,False
0.095801,5,502.557229,False
-0.279141,5,509.067735,False
0.01342,5,515.326159,False
0.008646,5,522.11634,False
-0.058903,5,528.117752,False
-0.114292,5,535.215858,False
0.035656,5,543.825099,False
0.215212,5,553.101271,False
-0.017839,5,563.055388,False
-0.488087,5,577.667949,False
0.221358,5,588.195095,False
-0.058847,5,598.461329,False
0.006282,5,607.953717,False
-0.027782,5,616.343777,False
0.008209,5,623.846475,False
0.005655,5,631.113741,False
0.18859,5,637.313547,False
0.004725,5,643.317316,False
0.004959,5,649.649408,False
0.006053,5,669.231359,False
0.035621,5,675.398318,False
0.133569,5,684.621865,False
-0.000597,5,692.923857,False
0.09118,5,701.81669,False
-0.025722,5,708.326432,False
-0.040818,5,714.269942,False
-0.001496,5,721.201709,False
-0.259036,5,729.367329,False
0.150465,5,735.77836,False
0.161648,5,744.964619,False
-0.400178,5,753.825314,False
-0.00377,5,763.75954,False
-0.023699,5,775.359857,False
0.001811,5,786.605775,False
-0.583741,5,802.396764,False
-0.000839,5,815.892617,False
-0.070279,5,827.955763,False
0.082104,5,837.540591,False
0.158652,5,847.745671,False
-0.027971,5,856.96006,False
