#{"t_start": 1734079445.074764, "env_id": "None"}
r,l,t,is_broken
2.208588,1,0.773488,True
49.801064,1,2.563173,True
-0.008068,1,3.22203,False
-0.007429,1,4.117135,False
0.005769,1,4.777331,True
nan,1,5.317624,False
-0.007856,1,5.990539,False
nan,1,6.988662,False
-0.007478,1,7.656995,False
-0.006803,1,8.561576,False
-0.004685,1,9.248097,False
-0.000809,1,10.374731,False
-0.007482,1,11.049127,False
42.77438,1,11.722086,True
-0.007482,1,12.382385,False
41.8811,1,13.035598,True
0.021949,1,13.693214,True
47.550636,1,14.349979,True
