#{"t_start": 1730254023.772545, "env_id": "None"}
r,l,t,is_broken
-2.3282956118642062e-10,1,27.34482502937317,False
-3.5576341872456396e-10,1,27.34483528137207,False
-2.3282956118642062e-10,1,27.344839096069336,False
-2.3282956118642062e-10,1,27.3448429107666,False
-2.277179139698049e-10,1,27.34484624862671,False
-2.3035273688520874e-10,1,27.344849824905396,False
-2.3282956118642062e-10,1,27.344853401184082,False
-3.5567654377288704e-10,1,27.34485650062561,False
-2.2772139729454466e-10,1,27.344863176345825,False
-2.3282956118642062e-10,1,27.34486675262451,False
-2.3282956118642062e-10,1,27.34486985206604,False
-2.3282956118642062e-10,1,27.34487295150757,False
-inf,1,27.34487557411194,False
-3.5543204490728897e-10,1,27.344879150390625,False
-3.5571831591418857e-10,1,27.34488272666931,False
-2.3282956118642062e-10,1,27.34488606452942,False
-3.5554653665670344e-10,1,27.344889163970947,False
-2.2771759478068532e-10,1,27.344892501831055,False
-3.5562430777957843e-10,1,27.344895601272583,False
-3.5568262224394687e-10,1,27.34489893913269,False
-2.277179139698049e-10,1,27.34490203857422,False
-3.556760996836772e-10,1,27.344905138015747,False
-2.277179139698049e-10,1,27.344908237457275,False
-2.3282956118642062e-10,1,27.344911575317383,False
-3.5554653665670344e-10,1,27.344914436340332,False
-2.3026784645718834e-10,1,27.34491801261902,False
-2.277179139698049e-10,1,27.344921112060547,False
-2.3282956118642062e-10,1,60.40743684768677,False
-3.5576341872456396e-10,1,60.40744757652283,False
-2.3282956118642062e-10,1,60.40745258331299,False
-2.3282956118642062e-10,1,60.40745735168457,False
-2.277179139698049e-10,1,60.40746188163757,False
-2.3035273688520874e-10,1,60.407466411590576,False
-2.3282956118642062e-10,1,60.40747094154358,False
-3.5567654377288704e-10,1,60.407475233078,False
-2.2772139729454466e-10,1,60.40748143196106,False
-2.3282956118642062e-10,1,60.40748620033264,False
-2.3282956118642062e-10,1,60.407490491867065,False
-2.3282956118642062e-10,1,60.40749502182007,False
-inf,1,60.407498598098755,False
-3.5543204490728897e-10,1,60.40750241279602,False
-3.5571831591418857e-10,1,60.407506465911865,False
-2.3282956118642062e-10,1,60.40751051902771,False
-3.5554653665670344e-10,1,60.40751528739929,False
-2.2771759478068532e-10,1,60.40751934051514,False
-3.5562430777957843e-10,1,60.407522678375244,False
-3.5568262224394687e-10,1,60.40752625465393,False
-2.277179139698049e-10,1,60.40752935409546,False
-3.556760996836772e-10,1,60.407532930374146,False
-2.277179139698049e-10,1,60.40753650665283,False
-2.3282956118642062e-10,1,60.4075403213501,False
-3.5554653665670344e-10,1,60.407543659210205,False
-2.3026784645718834e-10,1,60.40754818916321,False
-2.277179139698049e-10,1,60.40755271911621,False
