#{"t_start": 1730254023.772545, "env_id": "None"}
r,l,t,is_broken
-1904.03955078125,1,16.54069995880127,False
-1959.8118896484375,1,16.54070782661438,False
-inf,1,16.540710926055908,False
-1846.7490234375,1,16.540714263916016,False
-1736.6103515625,1,16.540716886520386,False
-1607.1007080078125,1,16.540719032287598,False
-inf,1,16.54072093963623,False
-1957.6461181640625,1,16.54072332382202,False
-inf,1,16.540725469589233,False
-1937.907958984375,1,16.540728330612183,False
-inf,1,16.540730476379395,False
-inf,1,16.54073214530945,False
-1959.2127685546875,1,16.54073429107666,False
-inf,1,16.540735960006714,False
-1499.7825927734375,1,16.540737628936768,False
-inf,1,16.54073929786682,False
-inf,1,16.540740728378296,False
-inf,1,16.540743589401245,False
-1583.1204833984375,1,16.54074501991272,False
-1936.2158203125,1,16.540746927261353,False
-inf,1,16.540748596191406,False
-1914.4471435546875,1,16.540750741958618,False
-inf,1,16.540752172470093,False
-inf,1,16.54075336456299,False
-1955.60546875,1,16.54075527191162,False
-1606.272216796875,1,16.540757656097412,False
-inf,1,16.540759563446045,False
-inf,1,16.54076099395752,False
-inf,1,16.540762424468994,False
-inf,1,16.540764331817627,False
-inf,1,16.54076600074768,False
-1867.46875,1,16.540767908096313,False
-inf,1,16.540769338607788,False
-1956.0089111328125,1,16.540772438049316,False
-1534.6551513671875,1,16.540774822235107,False
-1957.982421875,1,16.54077696800232,False
-1892.4195556640625,1,16.540778875350952,False
-1951.0743408203125,1,16.540780544281006,False
-inf,1,16.54078197479248,False
-1959.8118896484375,1,16.540783643722534,False
-inf,1,16.540785312652588,False
-1949.188720703125,1,16.540788412094116,False
-inf,1,16.54078984260559,False
-1900.2315673828125,1,16.540791273117065,False
-1869.0767822265625,1,16.540793657302856,False
-inf,1,16.540794849395752,False
-1905.6468505859375,1,16.540796756744385,False
-inf,1,16.54079794883728,False
-1797.5423583984375,1,16.540799856185913,False
-1887.463134765625,1,16.540801763534546,False
-inf,1,16.5408034324646,False
-inf,1,16.540804624557495,False
-1955.939453125,1,16.54080629348755,False
-inf,1,16.540807723999023,False
-inf,1,16.54080891609192,False
-1922.7589111328125,1,16.540810585021973,False
-1920.9464111328125,1,16.540812969207764,False
-1958.2125244140625,1,16.540814876556396,False
-1931.96435546875,1,16.54081654548645,False
-inf,1,16.540817737579346,False
-inf,1,16.54081916809082,False
-1945.1185302734375,1,16.540820837020874,False
-inf,1,16.54082202911377,False
-1765.9205322265625,1,16.54082417488098,False
-inf,1,16.540825366973877,False
-inf,1,16.540832996368408,False
-inf,1,16.540834426879883,False
-1935.752197265625,1,16.540835857391357,False
-1959.811279296875,1,16.54083776473999,False
-1939.7322998046875,1,16.540839195251465,False
-1930.6171875,1,16.54084086418152,False
-1750.3907470703125,1,16.54084277153015,False
-1938.6485595703125,1,16.540844678878784,False
-1932.5704345703125,1,16.54084610939026,False
-inf,1,16.540847539901733,False
-1959.8118896484375,1,16.540849208831787,False
-inf,1,16.540850400924683,False
-inf,1,16.540865421295166,False
-1698.7952880859375,1,16.54086709022522,False
-inf,1,16.540868759155273,False
-1931.4447021484375,1,16.540870428085327,False
-1813.5386962890625,1,16.54087233543396,False
-1712.7657470703125,1,16.540873765945435,False
-inf,1,16.54087519645691,False
-1375.3006591796875,1,16.540876865386963,False
-inf,1,16.540878295898438,False
-1713.6632080078125,1,16.54087996482849,False
-1959.8118896484375,1,16.540881633758545,False
