#{"t_start": 1730254023.772545, "env_id": "None"}
r,l,t,is_broken
-4081.6533203125,1,12.538187265396118,False
-4035.068115234375,1,12.538195848464966,False
-3727.6005859375,1,12.538199424743652,False
-4408.416015625,1,12.53820276260376,False
-4355.337890625,1,12.538206338882446,False
-3193.374267578125,1,12.538209915161133,False
-inf,1,12.53821349143982,False
-3685.885986328125,1,12.538216352462769,False
-4387.06640625,1,12.538218975067139,False
-4081.6533203125,1,25.309691429138184,False
-4035.068115234375,1,25.309698581695557,False
-3727.6005859375,1,25.309701919555664,False
-4408.416015625,1,25.30970549583435,False
-4355.337890625,1,25.309708833694458,False
-3193.374267578125,1,25.309712171554565,False
-inf,1,25.309715032577515,False
-3685.885986328125,1,25.3097186088562,False
-4387.06640625,1,25.30972170829773,False
