#{"t_start": 1734079828.428749, "env_id": "None"}
r,l,t,is_broken
nan,1,0.553487,False
0.005758,1,2.287897,True
-0.000105,1,3.179471,False
2.191668,1,5.315637,True
-0.000181,1,6.216973,False
0.128277,1,7.238371,True
nan,1,17.932084,False
nan,1,18.562998,False
-6.2e-05,1,19.465295,False
51.475044,1,20.345971,True
nan,1,20.833752,False
0.000259,1,21.989056,True
-0.000117,1,22.888805,False
3.673201,1,23.904416,True
0.000674,1,24.801561,True
0.000521,1,25.693688,True
184.767395,1,26.358515,True
0.556356,1,27.024152,True
