#{"t_start": 1734076552.3304107, "env_id": "None"}
r,l,t,is_broken
0.0,1,1.916311,False
0.0,1,3.747828,False
0.0,1,5.6501,False
0.0,1,7.815673,False
0.0,1,9.64485,False
0.0,1,11.471353,False
0.0,1,13.511596,False
0.0,1,15.356618,False
0.0,1,17.113402,False
0.0,1,18.770934,False
0.0,1,20.542158,False
0.0,1,22.711316,False
0.0,1,24.743577,False
0.0,1,26.461477,False
0.0,1,31.096849,False
0.0,1,35.674042,False
0.0,1,40.124965,False
0.0,1,47.82726,False
0.0,1,50.17709,False
0.0,1,51.853789,False
0.0,1,54.31397,False
0.0,1,56.122587,False
