#{"t_start": 1734079778.858218, "env_id": "None"}
r,l,t,is_broken
0.072478,1,0.744277,True
-0.008238,1,1.628877,False
0.028331,1,2.283135,True
nan,1,4.640077,False
0.005879,1,5.349517,True
nan,1,5.897217,False
0.683248,1,6.569363,True
nan,1,7.598802,False
-0.007565,1,8.258365,False
-0.006882,1,9.165131,False
-0.00474,1,9.830208,False
-0.000823,1,10.948753,False
-0.007568,1,11.606381,False
762.035583,1,12.265705,True
-0.007568,1,12.922337,False
534.776001,1,13.576312,True
0.022192,1,14.234156,True
994.07605,1,14.888564,True
