#{"t_start": 1734075952.4465203, "env_id": "None"}
r,l,t,is_broken
0.0,1,2.195572,False
0.0,1,4.356179,False
0.0,1,6.41585,False
0.0,1,8.565517,False
0.0,1,10.769423,False
0.0,1,13.342214,False
0.0,1,15.30446,False
0.0,1,17.604153,False
0.0,1,19.708271,False
0.0,1,29.144038,False
0.0,1,34.168775,False
0.0,1,36.470244,False
0.0,1,41.557341,False
0.0,1,48.932833,False
0.0,1,50.854192,False
0.0,1,53.054985,False
0.0,1,57.739539,False
0.0,1,62.538691,False
0.0,1,67.293611,False
0.0,1,69.661758,False
0.0,1,71.492602,False
