#{"t_start": 1736399309.480832, "env_id": "None"}
r,l,t,is_broken
nan,5,7.115278,False
nan,5,13.487111,False
nan,5,19.770812,False
nan,3,23.181707,False
nan,5,29.017331,False
nan,5,35.473227,False
nan,3,39.390511,False
nan,5,46.305641,False
nan,5,54.463746,False
nan,5,60.824248,False
nan,1,61.64332,False
nan,5,67.915755,False
nan,3,71.400165,False
nan,5,77.269129,False
nan,2,79.42233,False
nan,4,84.366704,False
nan,5,91.130789,False
nan,5,97.215259,False
nan,5,103.764367,False
nan,5,110.351209,False
nan,5,117.182258,False
nan,5,124.381368,False
nan,5,130.919607,False
nan,5,136.980327,False
nan,5,143.838957,False
nan,1,144.690245,False
nan,5,150.793821,False
nan,5,157.322888,False
nan,5,163.869393,False
