#{"t_start": 1734076474.0338018, "env_id": "None"}
r,l,t,is_broken
0.0,1,2.158053,False
0.0,1,4.293853,False
0.0,1,6.246191,False
0.0,1,8.445914,False
0.0,1,10.650877,False
0.0,1,12.706629,False
0.0,1,14.663136,False
0.0,1,16.752575,False
0.0,1,18.849186,False
0.0,1,20.964702,False
0.0,1,25.685786,False
0.0,1,31.377999,False
0.0,1,42.625192,False
0.0,1,45.068746,False
0.0,1,47.227338,False
0.0,1,49.551242,False
0.0,1,55.287433,False
0.0,1,57.26618,False
0.0,1,59.139366,False
0.0,1,61.437163,False
0.0,1,64.105326,False
0.0,1,66.748874,False
